,0
1999,orgânico
2000,orgânico
2001,convencional
2002,orgânico
2003,convencional
2004,convencional
2005,orgânico
2006,orgânico
2007,convencional
2008,orgânico
2009,convencional
2010,orgânico
2011,convencional
2012,orgânico
2013,orgânico
2014,convencional
2015,convencional
2016,convencional
2017,orgânico
2018,orgânico
2019,orgânico
2020,convencional
2021,convencional
2022,orgânico
2023,orgânico
2024,orgânico
2025,orgânico
2026,orgânico
2027,convencional
2028,convencional
2029,orgânico
2030,convencional
2031,orgânico
2032,orgânico
2033,convencional
2034,orgânico
2035,convencional
2036,convencional
2037,convencional
2038,orgânico
2039,orgânico
2040,convencional
2041,convencional
2042,convencional
2043,convencional
2044,orgânico
2045,orgânico
2046,orgânico
2047,orgânico
2048,convencional
2049,orgânico
2050,orgânico
2051,orgânico
2052,orgânico
2053,orgânico
2054,convencional
2055,orgânico
2056,convencional
2057,orgânico
2058,convencional
2059,orgânico
2060,convencional
2061,convencional
2062,orgânico
2063,convencional
2064,orgânico
2065,convencional
2066,convencional
2067,convencional
2068,convencional
2069,orgânico
2070,orgânico
2071,orgânico
2072,orgânico
2073,convencional
2074,orgânico
2075,convencional
2076,convencional
2077,convencional
2078,orgânico
2079,convencional
2080,orgânico
2081,convencional
2082,convencional
2083,orgânico
2084,convencional
2085,orgânico
2086,orgânico
2087,convencional
2088,orgânico
2089,convencional
2090,orgânico
2091,orgânico
2092,orgânico
2093,orgânico
2094,orgânico
2095,orgânico
2096,orgânico
2097,orgânico
2098,convencional
2099,orgânico
2100,orgânico
2101,convencional
2102,convencional
2103,convencional
2104,convencional
2105,convencional
2106,convencional
2107,convencional
2108,convencional
2109,convencional
2110,convencional
2111,convencional
2112,convencional
2113,orgânico
2114,orgânico
2115,orgânico
2116,convencional
2117,convencional
2118,convencional
2119,orgânico
2120,orgânico
2121,convencional
2122,orgânico
2123,convencional
2124,convencional
2125,orgânico
2126,orgânico
2127,orgânico
2128,convencional
2129,orgânico
2130,orgânico
2131,convencional
2132,orgânico
2133,convencional
2134,orgânico
2135,convencional
2136,convencional
2137,convencional
2138,orgânico
2139,orgânico
2140,orgânico
2141,orgânico
2142,orgânico
2143,convencional
2144,orgânico
2145,orgânico
2146,convencional
2147,orgânico
2148,convencional
2149,orgânico
2150,convencional
2151,convencional
2152,convencional
2153,orgânico
2154,orgânico
2155,orgânico
2156,orgânico
2157,convencional
2158,orgânico
2159,orgânico
2160,convencional
2161,convencional
2162,orgânico
2163,orgânico
2164,convencional
2165,orgânico
2166,orgânico
2167,orgânico
2168,convencional
2169,orgânico
2170,convencional
2171,orgânico
2172,convencional
2173,orgânico
2174,orgânico
2175,orgânico
2176,convencional
2177,orgânico
2178,orgânico
2179,convencional
2180,convencional
2181,convencional
2182,orgânico
2183,orgânico
2184,convencional
2185,orgânico
2186,convencional
2187,orgânico
2188,orgânico
2189,orgânico
2190,orgânico
2191,orgânico
2192,convencional
2193,convencional
2194,convencional
2195,orgânico
2196,convencional
2197,orgânico
2198,convencional
2199,orgânico
2200,orgânico
2201,orgânico
2202,orgânico
2203,orgânico
2204,orgânico
2205,orgânico
2206,convencional
2207,convencional
2208,convencional
2209,orgânico
2210,orgânico
2211,orgânico
2212,convencional
2213,convencional
2214,orgânico
2215,orgânico
2216,orgânico
2217,orgânico
2218,convencional
2219,orgânico
2220,convencional
2221,orgânico
2222,convencional
2223,convencional
2224,orgânico
2225,orgânico
2226,convencional
2227,orgânico
2228,orgânico
2229,orgânico
2230,orgânico
2231,convencional
2232,convencional
2233,convencional
2234,orgânico
2235,convencional
2236,orgânico
2237,convencional
2238,orgânico
2239,orgânico
2240,orgânico
2241,orgânico
2242,orgânico
2243,convencional
2244,orgânico
2245,convencional
2246,orgânico
2247,orgânico
2248,orgânico
2249,convencional
2250,orgânico
2251,convencional
2252,orgânico
2253,orgânico
2254,orgânico
2255,convencional
2256,orgânico
2257,orgânico
2258,orgânico
2259,convencional
2260,orgânico
2261,convencional
2262,convencional
2263,convencional
2264,convencional
2265,orgânico
2266,orgânico
2267,convencional
2268,convencional
2269,orgânico
2270,convencional
2271,convencional
2272,convencional
2273,orgânico
2274,convencional
2275,convencional
2276,convencional
2277,convencional
2278,orgânico
2279,convencional
2280,convencional
2281,orgânico
2282,convencional
2283,convencional
2284,convencional
2285,orgânico
2286,convencional
2287,convencional
2288,orgânico
2289,convencional
2290,orgânico
2291,orgânico
2292,convencional
2293,orgânico
2294,orgânico
2295,orgânico
2296,orgânico
2297,orgânico
2298,convencional
2299,convencional
2300,orgânico
2301,orgânico
2302,convencional
2303,convencional
2304,orgânico
2305,convencional
2306,orgânico
2307,convencional
2308,orgânico
2309,orgânico
2310,orgânico
2311,orgânico
2312,convencional
2313,convencional
2314,convencional
2315,orgânico
2316,orgânico
2317,convencional
2318,orgânico
2319,convencional
2320,orgânico
2321,convencional
2322,orgânico
2323,orgânico
2324,convencional
2325,orgânico
2326,orgânico
2327,convencional
2328,orgânico
2329,orgânico
2330,orgânico
2331,convencional
2332,convencional
2333,convencional
2334,convencional
2335,convencional
2336,orgânico
2337,convencional
2338,convencional
2339,convencional
2340,convencional
2341,orgânico
2342,orgânico
2343,convencional
2344,orgânico
2345,orgânico
2346,convencional
2347,convencional
2348,convencional
2349,orgânico
2350,orgânico
2351,orgânico
2352,convencional
2353,orgânico
2354,orgânico
2355,convencional
2356,convencional
2357,orgânico
2358,convencional
2359,convencional
2360,convencional
2361,orgânico
2362,orgânico
2363,convencional
2364,orgânico
2365,orgânico
2366,convencional
2367,convencional
2368,convencional
2369,convencional
2370,orgânico
2371,convencional
2372,orgânico
2373,orgânico
2374,orgânico
2375,orgânico
2376,orgânico
2377,convencional
2378,convencional
2379,convencional
2380,orgânico
2381,convencional
2382,orgânico
2383,convencional
2384,convencional
2385,orgânico
2386,orgânico
2387,orgânico
2388,orgânico
2389,convencional
2390,convencional
2391,convencional
2392,orgânico
2393,convencional
2394,orgânico
2395,orgânico
2396,orgânico
2397,convencional
2398,convencional
2399,convencional
2400,convencional
2401,orgânico
2402,convencional
2403,orgânico
2404,convencional
2405,convencional
2406,orgânico
2407,orgânico
2408,orgânico
2409,convencional
2410,convencional
2411,convencional
2412,orgânico
2413,orgânico
2414,convencional
2415,orgânico
2416,convencional
2417,convencional
2418,orgânico
2419,orgânico
2420,convencional
2421,convencional
2422,convencional
2423,orgânico
2424,convencional
2425,convencional
2426,convencional
2427,orgânico
2428,convencional
2429,orgânico
2430,orgânico
2431,orgânico
2432,convencional
2433,orgânico
2434,orgânico
2435,orgânico
2436,orgânico
2437,orgânico
2438,convencional
2439,convencional
2440,orgânico
2441,orgânico
2442,convencional
2443,convencional
2444,orgânico
2445,convencional
2446,orgânico
2447,convencional
2448,orgânico
2449,orgânico
2450,orgânico
2451,convencional
2452,convencional
2453,convencional
2454,orgânico
2455,convencional
2456,convencional
2457,convencional
2458,orgânico
2459,orgânico
2460,convencional
2461,orgânico
2462,orgânico
2463,orgânico
2464,convencional
2465,orgânico
2466,orgânico
2467,convencional
2468,convencional
2469,orgânico
2470,orgânico
2471,orgânico
2472,convencional
2473,convencional
2474,convencional
2475,orgânico
2476,convencional
2477,orgânico
2478,orgânico
2479,orgânico
2480,orgânico
2481,orgânico
2482,orgânico
2483,orgânico
2484,orgânico
2485,convencional
2486,orgânico
2487,convencional
2488,convencional
2489,convencional
2490,convencional
2491,convencional
2492,convencional
2493,orgânico
2494,convencional
2495,orgânico
2496,orgânico
2497,convencional
2498,convencional
2499,convencional
2500,orgânico
2501,convencional
2502,orgânico
2503,convencional
2504,orgânico
2505,convencional
2506,convencional
2507,orgânico
2508,orgânico
2509,orgânico
2510,orgânico
2511,convencional
2512,orgânico
2513,orgânico
2514,orgânico
2515,convencional
2516,orgânico
2517,convencional
2518,orgânico
2519,orgânico
2520,orgânico
2521,convencional
2522,orgânico
2523,convencional
2524,convencional
2525,orgânico
2526,convencional
2527,convencional
2528,convencional
2529,convencional
2530,orgânico
2531,orgânico
2532,convencional
2533,convencional
2534,orgânico
2535,orgânico
2536,convencional
2537,orgânico
2538,orgânico
2539,convencional
2540,convencional
2541,orgânico
2542,orgânico
2543,orgânico
2544,convencional
2545,orgânico
2546,orgânico
2547,orgânico
2548,convencional
2549,convencional
2550,orgânico
2551,convencional
2552,orgânico
2553,orgânico
2554,orgânico
2555,orgânico
2556,convencional
2557,convencional
2558,orgânico
2559,convencional
2560,orgânico
2561,orgânico
2562,convencional
2563,convencional
2564,orgânico
2565,orgânico
2566,orgânico
2567,convencional
2568,convencional
2569,orgânico
2570,orgânico
2571,convencional
2572,orgânico
2573,convencional
2574,orgânico
2575,convencional
2576,convencional
2577,convencional
2578,orgânico
2579,orgânico
2580,orgânico
2581,convencional
2582,convencional
2583,orgânico
2584,orgânico
2585,orgânico
2586,orgânico
2587,convencional
2588,orgânico
2589,convencional
2590,convencional
2591,convencional
2592,orgânico
2593,orgânico
2594,orgânico
2595,orgânico
2596,convencional
2597,convencional
2598,convencional
2599,convencional
2600,convencional
2601,convencional
2602,convencional
2603,orgânico
2604,orgânico
2605,convencional
2606,convencional
2607,convencional
2608,orgânico
2609,convencional
2610,orgânico
2611,orgânico
2612,orgânico
2613,orgânico
2614,convencional
2615,convencional
2616,convencional
2617,orgânico
2618,orgânico
2619,convencional
2620,orgânico
2621,orgânico
2622,convencional
2623,orgânico
2624,convencional
2625,convencional
2626,orgânico
2627,orgânico
2628,convencional
2629,convencional
2630,convencional
2631,convencional
2632,orgânico
2633,orgânico
2634,convencional
2635,orgânico
2636,convencional
2637,orgânico
2638,convencional
2639,convencional
2640,orgânico
2641,orgânico
2642,orgânico
2643,convencional
2644,orgânico
2645,orgânico
2646,convencional
2647,convencional
2648,orgânico
2649,convencional
2650,orgânico
2651,orgânico
2652,orgânico
2653,orgânico
2654,orgânico
2655,convencional
2656,convencional
2657,convencional
2658,convencional
2659,convencional
2660,convencional
2661,convencional
2662,convencional
2663,convencional
2664,convencional
2665,orgânico
2666,orgânico
2667,orgânico
2668,orgânico
2669,convencional
2670,orgânico
2671,convencional
2672,orgânico
2673,convencional
2674,convencional
2675,convencional
2676,convencional
2677,convencional
2678,orgânico
2679,orgânico
2680,convencional
2681,orgânico
2682,convencional
2683,orgânico
2684,convencional
2685,convencional
2686,convencional
2687,orgânico
2688,orgânico
2689,convencional
2690,convencional
2691,convencional
2692,convencional
2693,convencional
2694,orgânico
2695,convencional
2696,orgânico
2697,orgânico
2698,orgânico
2699,orgânico
2700,orgânico
2701,convencional
2702,convencional
2703,convencional
2704,orgânico
2705,convencional
2706,orgânico
2707,orgânico
2708,orgânico
2709,orgânico
2710,convencional
2711,convencional
2712,orgânico
2713,orgânico
2714,orgânico
2715,orgânico
2716,orgânico
2717,orgânico
2718,orgânico
2719,convencional
2720,convencional
2721,convencional
2722,convencional
2723,orgânico
2724,orgânico
2725,convencional
2726,convencional
2727,convencional
2728,orgânico
2729,convencional
2730,convencional
2731,orgânico
2732,convencional
2733,convencional
2734,convencional
2735,orgânico
2736,orgânico
2737,convencional
2738,orgânico
2739,convencional
2740,convencional
2741,convencional
2742,orgânico
2743,orgânico
2744,orgânico
2745,convencional
2746,convencional
2747,convencional
2748,orgânico
2749,orgânico
2750,convencional
2751,convencional
2752,orgânico
2753,convencional
2754,convencional
2755,orgânico
2756,convencional
2757,orgânico
2758,convencional
2759,orgânico
2760,convencional
2761,orgânico
2762,orgânico
2763,convencional
2764,orgânico
2765,convencional
2766,orgânico
2767,convencional
2768,orgânico
2769,orgânico
2770,convencional
2771,convencional
2772,convencional
2773,orgânico
2774,orgânico
2775,orgânico
2776,orgânico
2777,orgânico
2778,orgânico
2779,orgânico
2780,convencional
2781,convencional
2782,convencional
2783,orgânico
2784,convencional
2785,convencional
2786,orgânico
2787,convencional
2788,orgânico
2789,orgânico
2790,convencional
2791,convencional
2792,convencional
2793,convencional
2794,orgânico
2795,convencional
2796,convencional
